"zOTUID","Domain","Phylum","Class","Order","Family","Genus","Species"
"5eb41ba248477215fa2da49c6ba552c9","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured","metagenome"
"5f59d811ade931a5513d1a378640458a","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"0e55339184fe9a032b6098595b39905f","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","Unclassified"
"d8f4f6fd2772192c0841fc187a46b1c1","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_planctomycete"
"3a4d04c2b07e1d7bd8a0442159c33eb2","Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25","Deltaproteobacteria_bacterium"
"e20fe16bdee3e67cf3113697a667b6d3","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Unclassified","Unclassified"
"3d3ab262c7954bf4bb2edeb9e3262bd7","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Unclassified","Unclassified"
"305fd8fdb2278154be498e2c9867aa7f","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"dacf13b99817d22b55784d837ff96595","Bacteria","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified"
"0c747880cd08de28d7562665bfe08bb6","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Parablastomonas","uncultured_bacterium"
"7a1ec3c22e874bacd9c571869feae4a9","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Ahniella","uncultured_bacterium"
"3675f9cc492122ad1c553ad77c1c46c7","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","Unclassified","Unclassified"
"4040c64a6799a050ff5e54cc757713af","Bacteria","Bacteria","Bacteria","Bacteria","Bacteria","Bacteria","Candidatus_Lindowbacteria"
"68158d8c6e528c3c0a7fa4e848f722ae","Bacteria","Elusimicrobiota","Elusimicrobia","Lineage_IV","Lineage_IV","Lineage_IV","uncultured_bacterium"
"98af0218765e1f72b76465fc2d4473b2","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella","uncultured_bacterium"
"cba85c1d06e0d843c0a06d6f03865320","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Unclassified"
"ffdcbbf9d76294a407db1bb48b87021e","Bacteria","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified"
"27ad0e42240c9ce167884e708aec4cc2","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"bbfc6a848c6c7ec493874915e04bdcc0","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured","Unclassified"
"361d1aa9523f6c9a6d0b4b0ae1b2a43d","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum","Unclassified"
"eef2270bef7dffa5927688fe4b1cd5d7","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","Omnitrophica_WOR_2"
"65f3bc04e6d68755f1b889edc8f64cc8","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","Unclassified"
"209d2a7b32e4fd9500896c1910760c01","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriae","Acidobacteriae","Paludibaculum","metagenome"
"0840f143bad3d981bbe81cd9c842d641","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","A21b","A21b","Unclassified"
"4e192cafcc950c6d88864980da073189","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified","Unclassified"
"6fc7313d1cef8e98cdc8acaff875d230","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","LiUU-11-161","LiUU-11-161","metagenome"
"ce82cc2cba4401072fb1b58b64d8705a","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera","uncultured_bacterium"
"7b3cdea6736f56bfd3244fb7b1966470","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified","Unclassified"
"07e25baf9fe533ad28b5adfea212da09","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured","Unclassified"
"4cf7212b7afd7076146a91e692f45bef","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Unclassified"
"c6322d5b68ec77ae57584acf7340a6aa","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Jorgensenbacteria","Candidatus_Jorgensenbacteria","Candidatus_Jorgensenbacteria","Candidatus_Jorgensenbacteria"
"ccb6652326ca403e48c6e68865eb799e","Bacteria","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified"
"147b7b4016a35a09ba6a95c181598332","Bacteria","Myxococcota","Polyangia","UASB-TL25","UASB-TL25","UASB-TL25","uncultured_Nannocystineae"
"f5e068267ebfef963013afcee65e9ce5","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Unclassified","Unclassified","Unclassified"
"f132319e8cbcb023382dea16119f9974","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured","Unclassified"
"6f776302b244576e51d5d2b5d8ff5a38","Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_bacterium"
"153be690c1ad30353162ac14a4ff43a1","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"376b8628c5e01f61bd7d6968af18e706","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","bacterium_enrichment"
"64afa46994adcbc4ae47a619b3b4b415","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","GOUTA6","metagenome"
"05132b1dde6536848b2b69d54c367c2a","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Unclassified","Unclassified"
"95abbb72503221dd401704835ad2ee57","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified","Unclassified"
"1c3bd1444baea2df26f2f6d8e2a2022f","Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_Fibrobacteres"
"e5be10d538fad48bed14d6b1a0dcff6b","Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25","Unclassified"
"39af9115fac1e820ec891c4b5bf20940","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","uncultured_bacterium"
"6bc2bbf7ac375d2b07b62019be5606b8","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"626a519a7114bd45a474666e3279a02b","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Unclassified","Unclassified"
"1c3fab4bdb8254ca0743c7daac25ccc1","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"19c20277544db8e1e20e01b8287eb531","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Unclassified"
"1ba4980372967736c98c0b07959c40bd","Bacteria","Chloroflexi","Dehalococcoidia","Unclassified","Unclassified","Unclassified","Unclassified"
"b82e65f73bf5aaa25f8a81a1e865cf10","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","Unclassified"
"4a69899e21cf93204cffc14054f48033","Bacteria","Proteobacteria","Alphaproteobacteria","Zavarziniales","uncultured","uncultured","uncultured_bacterium"
"554a6f184ec6acbc8b7414a1f22b26b3","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20","Unclassified"
"7cab186620e13af3c9e9942c75461646","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Unclassified"
"301d2e79e61af0b76b66f4585934b22e","Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified","Unclassified","Unclassified","Unclassified"
"f5c9ac2b513c75a66eafd16a0c2b8ec8","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Unclassified","Unclassified","Unclassified"
"60f22c2cecbd669e50402ce6181f10a7","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"71764f2d056130ad5269d012974861d5","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriae","Acidobacteriae","Paludibaculum","Unclassified"
"213d287d5255d04832b83ee18eb6e916","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Unclassified","Unclassified"
"b51ac5797fb2f6a4c08365aba67e7e29","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Unclassified","Unclassified","Unclassified"
"eca5969099f5a7e13a1cfb14de510ee4","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"5261dcbf92f7f88be1000a9da44d6e6f","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","NS11-12_marine_group","uncultured_Cytophagales"
"fec897381d27796e074c6c9b05a1de93","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","Unclassified"
"d9b49db9bea26b666f1449adfc3d1912","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured","Unclassified"
"bbb686ccc84fdda55b1182976ac4c74f","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Criblamydiaceae","uncultured","uncultured_bacterium"
"2baba9f8dd819ea4cfe002717e1f9541","Bacteria","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified"
"a4bdc7ac623bd61af36a78c9b156dcea","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unclassified"
"ce7e85c97d629d727388fbc9b35f78f6","Bacteria","Desulfobacterota","Desulfobaccia","Desulfobaccales","Desulfobaccaceae","Desulfobacca","uncultured_bacterium"
"d3140500828ad3c2a32b7f3cd2d39366","Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25","Unclassified"
"60d457cbe9e50eef694da90aa806573f","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophales","Omnitrophales","uncultured_bacterium"
"e88d8e33f98381d4f2702137d26549e3","Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96","uncultured_Chloroflexi"
"7b0992c06d907be8ed3bbda600da0e36","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Unclassified"
"02ccd02ec0a9a74e72e8f09c9e479e7c","Bacteria","Nitrospirota","Leptospirillia","Leptospirillales","Leptospirillaceae","Leptospirillum","Unclassified"
"6bc1fa864ae059aa52376ac04d5f60cd","Bacteria","Methylomirabilota","Methylomirabilia","Methylomirabilales","Methylomirabilaceae","Sh765B-TzT-35","uncultured_bacterium"
"20ce200ce26dbea9f4c0d7027ce49f94","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","Unclassified"
"fdc16c7d9b3d1f6e34b9f1172a3fffb3","Bacteria","Chloroflexi","OLB14","OLB14","OLB14","OLB14","uncultured_bacterium"
"5499f291f7a2bf12d8edc342587fd768","Bacteria","Planctomycetota","Pla4_lineage","Pla4_lineage","Pla4_lineage","Pla4_lineage","uncultured_bacterium"
"ac937697f67f1f0030932c12d6340b96","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter","uncultured_bacterium"
"75be5db3083b5ba514ece7d0ef68f2db","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_prokaryote"
"b5e6d073ba80b055fa84cb7c17917c16","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Unclassified"
"35a4bdf2a34fa2060f57e06a1476e3d2","Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","uncultured_bacterium"
"44f76bbeaa4ce5cbacbcff32014d837e","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","uncultured","uncultured_bacterium"
"f0c597ad347fbd35aae2b09c409c6d35","Bacteria","Chloroflexi","Dehalococcoidia","Dehalococcoidales","uncultured","uncultured","uncultured_bacterium"
"5958fd2b7ec972907e061e8f4d0c49b8","Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_Holophaga"
"fef0af0010fd1b6ed2b7bd8a5857dde9","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas","uncultured_gamma"
"f608bcd9251877e3e964e3a1584e52a7","Bacteria","Elusimicrobiota","Elusimicrobia","Lineage_IV","Lineage_IV","Lineage_IV","uncultured_bacterium"
"52bf102a8ce5e5aa35a1b2be041bca12","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacteraceae","Unclassified"
"72e0a29abbf0fb3626cf8d8655975b14","Bacteria","Chloroflexi","OLB14","OLB14","OLB14","OLB14","uncultured_bacterium"
"f6248252c428c1adab2f683206bfa3f6","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","B1-7BS","B1-7BS","uncultured_beta"
"cf796bca98a07994c477110d16f09666","Bacteria","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified"
"7d74c4491d2aed74dc14cd2ace8fedec","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Bauldia","Unclassified"
"25995290b92295d9f4b435e6ddbf4f8e","Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","uncultured","uncultured_Acidobacteria"
"34db4fa87dcd9dd9b550f473d2032626","Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_bacterium"
"a6481c86d529e5d351fec3bde665bcc5","Bacteria","Acidobacteriota","Acidobacteriae","Subgroup_13","Subgroup_13","Subgroup_13","Unclassified"
"dfa19ac2b8cd6e134592cc62f71f1b41","Bacteria","Elusimicrobiota","Elusimicrobia","MVP-88","MVP-88","MVP-88","uncultured_bacterium"
"470343b2b552142ad75cc686cbf15fb4","Bacteria","Chloroflexi","Dehalococcoidia","Unclassified","Unclassified","Unclassified","Unclassified"
"90dece684eb0a4f631a7c6f47dc0cc51","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified","Unclassified","Unclassified","Unclassified"
"13aa15931035bf222583af7aa1988209","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified","Unclassified"
"ec2ad33abbbf7f23080f30eff8ffc6f9","Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","uncultured_bacterium"
"bd6c13dd0e471580c9b794173f1e2dce","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured","uncultured_proteobacterium"
"8cc077b4dbd8d3b90fdc6a041846c9f2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","Unclassified"
"abf19ace3afc895d1e6289e5da4587a3","Bacteria","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified"
"3c731288f25009062c598945f7af33fc","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae","Unclassified","Unclassified"
"3a28d765292a92345090bd54ad30cfcf","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","AB1","AB1","uncultured_bacterium"
"f3afb4d34257ece5bd82e43f3fc29e24","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"8dbde3809b59ce368120f60c43862baa","Bacteria","Elusimicrobiota","Lineage_IIa","Lineage_IIa","Lineage_IIa","Lineage_IIa","Unclassified"
"6ee41960d2fe1c0227a2eb6d0ec3453a","Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_bacterium"
"4766af73fccde1828d8768a8e356dac3","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured","uncultured_bacterium"
"88622cf299efe1413c7fb7f6e17202ce","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured","Unclassified"
"4009ec33aacbcba05296f6f7da6c05d9","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"79beb61bbba6f8ae06b55d4ccf972499","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_Nitrospira"
"92a36a8afd89b5ec60896cc0acc704f6","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Fimbriimonadaceae","uncultured_bacterium"
"b840b6188a9825b066680a35de59d9e8","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"5ff5a54529649699e63fe9836f5d7779","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"39f6712de7fc57f51baa258b11d572c9","Bacteria","Actinobacteriota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified"
"d4b2960aff6624773d7b30c4b1ebf0bb","Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","Vermiphilaceae","uncultured_bacterium"
"9c6c08cd317d1c43e58329c3b3968904","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria","uncultured_bacterium"
"7dd3dd248f46337df6fc11a85a78620d","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"0df71a4bb1d9fdb124e1516c2c99b1df","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_Nitrospira"
"2c59e93c08b5141b774d69b7fcd36ade","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured","uncultured_bacterium"
"02c709da5cd1598cd6c4088c09f66993","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Unclassified","Unclassified"
"c3faf53a2e2508ddddd55d4f8c7ff3c8","Bacteria","Chloroflexi","Dehalococcoidia","MSBL5","MSBL5","MSBL5","uncultured_bacterium"
"37eb9bd38f8b68a395855cb1782d9c44","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chitinimonadaceae","Chitinimonas","uncultured_bacterium"
"5ed285cf49151514e7cc747fe7d1b19d","Bacteria","Elusimicrobiota","Endomicrobia","Endomicrobiales","Endomicrobiaceae","Endomicrobium","uncultured_bacterium"
"ff69141cedbbab0eaf70eaaf4df626f6","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Unclassified"
"79d646aba02826b590c09af617e39e9e","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea","Unclassified"
"a94c65553ff76d261cfcdaf53e9f40a3","Bacteria","Patescibacteria","ABY1","Candidatus_Kerfeldbacteria","Candidatus_Kerfeldbacteria","Candidatus_Kerfeldbacteria","uncultured_bacterium"
"95c67fe1fa683faef0f2aed7bddbe9aa","Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25","Unclassified"
"6a5c20f303e9c5c0a624af654cb2a7c3","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"bcc7139e5c4106b3ebe831d3f1a9be56","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","GOUTA6","uncultured_bacterium"
"df5d3a2c9b2562a1051765ff177d45f7","Bacteria","WOR-1","WOR-1","WOR-1","WOR-1","WOR-1","uncultured_bacterium"
